 STN,YYYYMMDD,   SQ,   SP,    Q,   DR,   RH,  VVN,  VVX,   NG
  260,20170515,  100,   64, 2345,    0,   -1,   36,   83,    7
  260,20170516,   18,   11, 1521,    0,   -1,   65,   83,    8
  260,20170517,   77,   49, 2291,    0,    0,   60,   83,    8
  260,20170518,   11,    7, 1128,   14,    3,   47,   80,    8
  260,20170519,    7,    4,  822,    2,    1,   56,   80,    8
  260,20170520,   99,   62, 2101,    5,   12,   56,   82,    3
  260,20170521,  109,   68, 2230,    0,    0,   16,   83,    5
  260,20170522,  127,   79, 2615,    0,    0,   60,   83,    6
  260,20170523,  119,   74, 2560,    0,    0,   50,   83,    7
  260,20170524,   82,   51, 2171,    0,    0,   57,   82,    7
  260,20170525,  146,   91, 2832,    0,    0,   22,   83,    2
  260,20170526,  148,   91, 2898,    0,    0,   65,   83,    0
  260,20170527,  136,   84, 2826,    0,    0,   70,   83,    3
  260,20170528,  121,   74, 2612,    0,    0,   65,   83,    7
  260,20170529,   97,   60, 2279,    4,    3,   22,   77,    8
  260,20170530,   40,   24, 1517,    0,    0,   37,   82,    7
  260,20170531,  119,   73, 2231,    0,    0,   63,   82,    5
  260,20170601,  152,   93, 2927,    0,    0,   65,   83,    5
  260,20170602,  103,   63, 2274,    0,    0,   65,   83,    6
  260,20170603,   54,   33, 1790,    6,   21,   57,   78,    8
  260,20170604,  114,   69, 2386,    0,    0,   57,   83,    7
  260,20170605,   71,   43, 2048,    0,    0,   65,   83,    8
  260,20170606,   25,   15, 1034,   70,  105,   57,   83,    8
  260,20170607,   45,   27, 1051,   32,   51,   60,   80,    8
  260,20170608,   47,   28, 1770,    5,    3,   58,   82,    8
  260,20170609,   75,   45, 1619,   60,  212,   57,   81,    5
  260,20170610,  107,   64, 2418,    0,    0,   58,   83,    3
  260,20170611,   50,   30, 1965,    0,   -1,   65,   83,    6
  260,20170612,   24,   14,  939,    0,   -1,   67,   80,    7
  260,20170613,   87,   52, 2103,    0,    0,   60,   82,    6
  260,20170614,  151,   90, 2995,    0,    0,    7,   83,    5
  260,20170615,  114,   68, 2538,    0,    0,   61,   82,    6
  260,20170616,   37,   22, 1332,    0,    0,   63,   82,    7
  260,20170617,   55,   33, 1659,    0,    0,   58,   82,    6
  260,20170618,  128,   76, 2607,    0,    0,    2,   82,    4
  260,20170619,  152,   91, 2883,    0,    0,    7,   83,    3
  260,20170620,   98,   59, 2392,    0,    0,   58,   82,    7
  260,20170621,  127,   76, 2643,    0,    0,   70,   82,    8
  260,20170622,   83,   50, 2226,    8,   13,   61,   81,    7
  260,20170623,   69,   41, 2113,    0,    0,   62,   80,    8
  260,20170624,    0,    0,  371,   67,   55,   34,   75,    8
  260,20170625,    7,    4,  815,   29,   46,   34,   75,    8
  260,20170626,  105,   63, 2441,    0,    0,   66,   83,    5
  260,20170627,   42,   25, 1624,   12,   28,   57,   82,    8
  260,20170628,    2,    1,  613,   48,   31,   42,   61,    8
  260,20170629,   11,    7, 1276,    1,    1,   50,   82,    8
  260,20170630,    4,    2, 1062,   30,   42,    5,   80,    8
  260,20170701,   20,   12,  874,   69,   69,   42,   75,    8
  260,20170702,   62,   37, 1654,    8,    6,   62,   82,    5
  260,20170703,   83,   50, 1956,    8,   10,   16,   81,    5
  260,20170704,   66,   40, 2048,    0,   -1,   40,   83,    8
  260,20170705,   90,   54, 1919,    0,    0,   57,   83,    5
  260,20170706,   80,   48, 2191,   41,  170,    1,   81,    6
  260,20170707,   89,   54, 2189,    0,   -1,   33,   75,    7
  260,20170708,   27,   16, 1570,    0,   -1,   17,   81,    7
  260,20170709,  133,   81, 2711,    0,    0,    3,   83,    5
  260,20170710,   48,   29, 1948,    4,    1,   40,   82,    8
  260,20170711,   12,    7, 1095,   30,   33,   58,   83,    8
  260,20170712,   41,   25, 1085,  111,  268,   30,   83,    6
  260,20170713,   61,   37, 1763,    0,    0,    4,   83,    7
  260,20170714,   60,   37, 1396,   25,  176,    4,   83,    5
  260,20170715,   38,   23, 1550,    0,   -1,   65,   83,    8
  260,20170716,    4,    2,  931,   10,   12,   56,   75,    8
  260,20170717,  134,   83, 2859,    0,   -1,   63,   82,    6
  260,20170718,  123,   76, 2623,    0,    0,   65,   83,    8
  260,20170719,   73,   45, 1972,    1,    1,   65,   80,    7
  260,20170720,   28,   17, 1394,   29,  210,   26,   81,    7
  260,20170721,  131,   82, 2746,    0,    0,   69,   83,    5
  260,20170722,   75,   47, 1888,   22,   35,   50,   81,    6
  260,20170723,   47,   29, 1429,   32,  112,   11,   80,    7
  260,20170724,   84,   53, 2152,   30,   25,   39,   83,    6
  260,20170725,   40,   25, 1229,   33,   83,   56,   80,    7
  260,20170726,   93,   59, 2221,    2,    1,   59,   82,    7
  260,20170727,   47,   30, 1676,    0,   -1,   70,   82,    8
  260,20170728,   34,   22, 1490,   14,   17,   63,   80,    7
  260,20170729,    9,    6,  808,   40,   76,   50,   75,    8
  260,20170730,   85,   54, 1761,    3,   14,   58,   83,    7
  260,20170731,   64,   41, 1827,    0,   -1,   65,   83,    8
  260,20170801,   26,   17, 1409,    0,    0,   50,   82,    8
  260,20170802,    8,    5, 1286,   51,   30,   58,   82,    8
  260,20170803,   63,   41, 1635,   18,   17,   60,   82,    5
  260,20170804,   89,   58, 1948,    5,    6,   58,   83,    6
  260,20170805,   24,   16, 1360,   14,   18,   22,   83,    6
  260,20170806,  100,   66, 1869,    0,    0,    4,   83,    3
  260,20170807,  123,   81, 2334,    0,    0,   15,   81,    7
  260,20170808,   10,    7,  520,   51,   65,   43,   78,    8
  260,20170809,   77,   51, 1736,    0,   -1,   49,   82,    6
  260,20170810,    3,    2,  952,   18,   24,    5,   80,    7
  260,20170811,   39,   26, 1631,    8,    2,   11,   83,    7
  260,20170812,   25,   17, 1060,   56,   44,    2,   80,    7
  260,20170813,   83,   56, 1860,    0,    0,    3,   83,    5
  260,20170814,   94,   64, 2118,    0,    0,   58,   83,    6
  260,20170815,   22,   15,  751,   19,   15,   36,   75,    7
  260,20170816,   44,   30, 1584,    0,    0,    0,   82,    7
  260,20170817,    8,    5,  519,   29,   23,   50,   75,    8
  260,20170818,   19,   13,  882,   14,   62,   65,   80,    7
  260,20170819,   67,   46, 1446,   47,  104,   57,   83,    6
  260,20170820,   93,   64, 1816,    0,   -1,   65,   83,    6
  260,20170821,   19,   13, 1034,    0,    0,   64,   81,    7
  260,20170822,   99,   69, 1942,    0,    0,   60,   81,    6
  260,20170823,   74,   52, 1786,    0,    0,   59,   82,    6
  260,20170824,   56,   40, 1360,    0,   -1,   60,   83,    8
  260,20170825,   99,   70, 1891,    0,    0,   29,   82,    7
  260,20170826,   81,   58, 1739,    0,    0,   28,   80,    7
  260,20170827,  103,   74, 1871,    0,    0,    0,   83,    4
  260,20170828,  111,   80, 1958,    0,    0,    9,   81,    5
  260,20170829,   75,   54, 1687,    5,   15,    5,   80,    5
  260,20170830,    4,    3,  530,   92,   88,   23,   65,    8
  260,20170831,   60,   44, 1336,   33,   20,   29,   82,    5
  260,20170901,   41,   30, 1193,   13,    3,   58,   82,    6
  260,20170902,   81,   60, 1519,    0,    0,   10,   83,    2
  260,20170903,   77,   57, 1493,    0,    0,   10,   82,    4
  260,20170904,   63,   47, 1585,    0,    0,   11,   82,    7
  260,20170905,   18,   13,  795,    4,    6,   47,   75,    8
  260,20170906,   33,   25, 1107,   32,   37,   50,   80,    8
  260,20170907,   18,   14,  850,   19,   28,   57,   81,    8
  260,20170908,    0,    0,  268,  143,  172,   50,   70,    8
  260,20170909,   44,   34,  979,   75,  125,    3,   80,    5
  260,20170910,   68,   52, 1254,    7,    9,   20,   80,    5
  260,20170911,   50,   38,  921,   51,   95,   24,   77,    6
  260,20170912,   96,   74, 1522,    2,    1,   65,   83,    5
  260,20170913,   58,   45, 1243,   64,  125,   56,   82,    7
  260,20170914,   23,   18,  647,   65,  207,   50,   75,    7
  260,20170915,   74,   58, 1165,   35,   41,   65,   83,    5
  260,20170916,    2,    2,  546,  148,  139,    1,   70,    8
  260,20170917,   59,   47, 1274,    0,   -1,    1,   82,    7
  260,20170918,   54,   43, 1081,   12,    8,    5,   80,    7
  260,20170919,   43,   34, 1052,    0,   -1,    1,   82,    7
  260,20170920,   35,   28,  841,    5,    6,   57,   82,    8
  260,20170921,   86,   70, 1277,    0,    0,   57,   82,    8
  260,20170922,   34,   28,  784,    5,    8,    1,   75,    5
  260,20170923,  102,   84, 1422,    0,    0,    3,   83,    2
  260,20170924,   90,   74, 1408,    0,    0,    4,   69,    1
  260,20170925,   13,   11,  766,    0,    0,   12,   67,    7
  260,20170926,   35,   29,  792,    0,    0,    1,   62,    5
  260,20170927,   64,   54, 1108,    0,    0,    1,   73,    5
  260,20170928,   17,   14,  652,   20,   11,    0,   71,    8
  260,20170929,   48,   41, 1018,   21,  166,    1,   75,    8
  260,20170930,    9,    8,  296,   37,   24,    2,   70,    6
  260,20171001,   29,   25,  727,    0,   -1,   58,   80,    7
  260,20171002,   23,   20,  648,   13,    6,   57,   75,    8
  260,20171003,   59,   51,  906,    6,   16,   65,   80,    7
  260,20171004,    3,    3,  542,   25,   28,   40,   82,    8
  260,20171005,   57,   50,  802,   85,  252,   36,   80,    5
  260,20171006,   62,   55,  912,   19,   32,   59,   76,    6
  260,20171007,    0,    0,  204,   76,  159,   29,   75,    8
  260,20171008,   29,   26,  604,    2,    1,   62,   80,    7
  260,20171009,    0,    0,  138,   37,  104,   42,   70,    8
  260,20171010,    9,    8,  360,   10,    3,   39,   70,    8
  260,20171011,    1,    1,  413,    2,    2,   57,   75,    8
  260,20171012,   53,   48,  809,    2,    2,   65,   81,    7
  260,20171013,   24,   22,  512,    0,    0,   47,   75,    7
  260,20171014,   85,   79,  995,    0,    0,    1,   75,    2
  260,20171015,   89,   83, 1004,    0,    0,    0,   80,    0
  260,20171016,   76,   71,  881,    0,    0,   62,   80,    4
  260,20171017,    5,    5,  382,    0,    0,   49,   68,    5
  260,20171018,   75,   71,  827,    0,    0,   34,   63,    7
  260,20171019,   65,   62,  798,    0,   -1,    1,   75,    7
  260,20171020,   17,   16,  330,   33,   73,   50,   75,    7
  260,20171021,   50,   48,  581,    6,    5,   65,   81,    5
  260,20171022,   26,   25,  461,  118,  132,   48,   75,    8
  260,20171023,   47,   46,  580,    4,    1,   36,   80,    7
  260,20171024,    0,    0,  152,   27,    8,   22,   70,    8
  260,20171025,   18,   18,  302,    0,   -1,    2,   75,    8
  260,20171026,   23,   23,  522,    0,    0,   31,   79,    8
  260,20171027,   65,   65,  685,    3,    4,   66,   81,    6
  260,20171028,    0,    0,  227,   23,   16,   32,   75,    8
  260,20171029,   47,   48,  593,   18,   10,   57,   76,    6
  260,20171030,   61,   62,  665,    0,   -1,   65,   83,    5
  260,20171031,    2,    2,  208,    0,   -1,   61,   75,    8
  260,20171101,    9,    9,  290,    0,    0,   38,   75,    8
  260,20171102,   26,   27,  419,    0,   -1,    4,   75,    5
  260,20171103,    0,    0,  255,    8,    5,   11,   65,    7
  260,20171104,   34,   36,  430,   36,   30,   36,   65,    7
  260,20171105,   40,   43,  413,   37,   48,   63,   75,    6
  260,20171106,   68,   73,  596,    8,    4,   16,   82,    1
  260,20171107,   76,   82,  663,    0,    0,    1,   80,    3
  260,20171108,    0,    0,  151,    0,    0,    2,   56,    8
  260,20171109,   23,   25,  357,   16,   14,   17,   75,    8
  260,20171110,   32,   35,  316,   26,   29,   25,   80,    6
  260,20171111,    5,    6,  202,   41,   37,   56,   75,    8
  260,20171112,   14,   16,  191,   65,   74,   58,   70,    7
  260,20171113,   62,   69,  529,   11,   13,   61,   80,    5
  260,20171114,    8,    9,  217,   18,    4,   17,   75,    8
  260,20171115,    0,    0,  107,   64,   23,   17,   45,    8
  260,20171116,    0,    0,   78,   24,   18,   20,   62,    7
  260,20171117,   44,   50,  423,    0,    0,    4,   82,    5
  260,20171118,   10,   12,  217,   32,   50,   57,   80,    8
  260,20171119,   45,   52,  419,    8,   19,   58,   75,    5
  260,20171120,    0,    0,   63,  124,   97,   22,   75,    8
  260,20171121,    0,    0,   51,   35,   13,   23,   70,    8
  260,20171122,   37,   44,  340,    9,   13,   58,   83,    5
  260,20171123,   13,   15,  142,   10,    8,   56,   83,    6
  260,20171124,   18,   21,  241,   28,   16,   45,   75,    8
  260,20171125,   21,   25,  256,    1,    2,    3,   75,    5
  260,20171126,   32,   39,  334,   17,   57,   62,   78,    7
  260,20171127,    0,    0,   75,   91,  152,   59,   75,    8
  260,20171128,   14,   17,  220,    8,    9,   65,   80,    5
  260,20171129,    0,    0,  107,    1,    1,   29,   65,    7
  260,20171130,    9,   11,  202,    8,    6,    5,   70,    7
  260,20171201,    7,    9,  171,    0,   -1,    0,   57,    6
  260,20171202,    0,    0,  127,    0,   -1,    1,   33,    8
  260,20171203,    0,    0,   87,   49,   20,   20,   65,    8
  260,20171204,    9,   11,  159,   23,   25,   56,   68,    8
  260,20171205,    0,    0,   78,    0,    0,   58,   75,    8
  260,20171206,    0,    0,   97,    0,    0,   64,   80,    8
  260,20171207,    0,    0,   41,   33,   78,   39,   75,    7
  260,20171208,    9,   11,  111,   66,  154,    8,   82,    6
  260,20171209,   12,   15,  142,   74,  125,    7,   70,    8
  260,20171210,    0,    0,   36,   79,  128,    1,   70,    8
  260,20171211,    0,    0,   50,  107,   98,    3,   75,    8
  260,20171212,   35,   45,  310,    8,    5,   50,   75,    6
  260,20171213,    2,    3,   56,   81,  138,   33,   75,    8
  260,20171214,    8,   10,   93,   57,  150,   23,   75,    6
  260,20171215,    0,    0,   94,    7,    2,   19,   62,    7
  260,20171216,   32,   41,  238,   12,   14,   16,   75,    5
  260,20171217,   57,   74,  324,   42,   49,   20,   75,    5
  260,20171218,    0,    0,  138,   22,    8,    2,   65,    8
  260,20171219,    3,    4,  166,    0,   -1,    6,   70,    8
  260,20171220,    2,    3,   76,   19,    3,    4,   65,    8
  260,20171221,    0,    0,   75,   14,    3,    1,   50,    8
  260,20171222,    0,    0,   94,   65,   25,    1,   65,    8
  260,20171223,    0,    0,   46,    0,   -1,   38,   70,    8
  260,20171224,    0,    0,   65,   35,    7,   36,   70,    8
  260,20171225,    0,    0,   76,   22,    4,   40,   75,    7
  260,20171226,   20,   26,  208,   20,   12,   64,   75,    7
  260,20171227,    2,    3,   84,   94,   73,   63,   75,    8
  260,20171228,   44,   57,  291,    4,    7,   69,   80,    7
  260,20171229,    3,    4,  104,   63,   67,   50,   75,    6
  260,20171230,    0,    0,  111,   50,   37,   42,   72,    8
  260,20171231,    2,    3,   85,  153,  393,   44,   75,    8
  260,20180101,   21,   27,  224,   69,   47,   50,   75,    7
  260,20180102,   14,   18,  174,   62,   45,   47,   75,    7
  260,20180103,    2,    3,   76,   51,   95,   56,   75,    8
  260,20180104,    2,    3,  109,   16,    6,   35,   80,    8
  260,20180105,    0,    0,  116,   24,   27,   61,   75,    6
  260,20180106,    7,    9,  189,    0,    0,   56,   70,    8
  260,20180107,   62,   78,  411,    0,    0,   70,   80,    2
  260,20180108,   65,   81,  388,    0,    0,   68,   80,    4
  260,20180109,    3,    4,  190,    0,    0,   59,   70,    8
  260,20180110,    0,    0,   69,   58,   26,   50,   66,    8
  260,20180111,    0,    0,  135,    0,    0,    1,   50,    8
  260,20180112,    0,    0,  103,    0,    0,    4,   69,    8
  260,20180113,    0,    0,   90,    0,    0,    8,   68,    7
  260,20180114,   50,   61,  369,    0,    0,   58,   69,    4
  260,20180115,    0,    0,   57,   95,  133,   50,   70,    8
  260,20180116,   29,   35,  336,   39,   83,   50,   80,    7
  260,20180117,    5,    6,  205,   22,   27,   60,   77,    7
  260,20180118,    4,    5,  167,   65,  111,   42,   75,    7
  260,20180119,   25,   30,  326,   31,   54,   64,   80,    6
  260,20180120,    4,    5,  121,   20,   11,   42,   70,    7
  260,20180121,   48,   56,  431,   27,   21,   47,   80,    6
  260,20180122,    5,    6,  237,   19,    6,   24,   70,    8
  260,20180123,    9,   10,  221,   40,   15,   40,   75,    8
  260,20180124,    0,    0,  147,   41,   42,   58,   80,    8
  260,20180125,    6,    7,  221,    1,    1,   58,   70,    8
  260,20180126,   12,   14,  297,    0,    0,    1,   62,    7
  260,20180127,   20,   23,  287,   36,   11,   27,   75,    8
  260,20180128,   17,   19,  278,    0,   -1,   48,   70,    8
  260,20180129,    0,    0,  166,   28,   52,   42,   75,    6
  260,20180130,   62,   69,  485,    0,    0,   61,   75,    6
  260,20180131,    0,    0,   99,   64,   38,   25,   80,    7
  260,20180201,   25,   28,  290,   43,   44,   50,   75,    7
  260,20180202,   21,   23,  335,   45,   50,   23,   75,    7
  260,20180203,    3,    3,  185,   22,   17,   60,   75,    8
  260,20180204,   36,   39,  500,    0,   -1,   68,   82,    7
  260,20180205,   17,   18,  341,    0,    0,   61,   77,    5
  260,20180206,   73,   78,  789,    0,    0,   56,   83,    1
  260,20180207,   85,   90,  792,    0,    0,   63,   82,    2
  260,20180208,   65,   68,  666,    0,    0,   58,   69,    7
  260,20180209,   21,   22,  415,    5,    1,   14,   71,    8
  260,20180210,   37,   39,  478,    2,    1,    1,   82,    7
  260,20180211,   20,   21,  373,   31,   51,   56,   82,    7
  260,20180212,   58,   60,  643,    0,   -1,   70,   82,    5
